Frame	Bipolar	Scissors	Clipper	Irrigator	SpecimenBag	Preparation	CalotTriangleDissection	ClippingCutting	GallbladderDissection	GallbladderPackaging	CleaningCoagulation	GallbladderRetraction
0	0.95	5.0	5.0	5.0	5.0	0.0	2.0	5.0	5.0	5.0	5.0	5.0
1	0.93333334	5.0	5.0	5.0	5.0	0.0	1.9833333	5.0	5.0	5.0	5.0	5.0
2	0.9166667	5.0	5.0	5.0	5.0	0.0	1.9666667	5.0	5.0	5.0	5.0	5.0
3	0.9	5.0	5.0	5.0	5.0	0.0	1.95	5.0	5.0	5.0	5.0	5.0
4	0.8833333	5.0	5.0	5.0	5.0	0.0	1.9333333	5.0	5.0	5.0	5.0	5.0
5	0.8666667	5.0	5.0	5.0	5.0	0.0	1.9166666	5.0	5.0	5.0	5.0	5.0
6	0.85	5.0	5.0	5.0	5.0	0.0	1.9	5.0	5.0	5.0	5.0	5.0
7	0.83333325	5.0	5.0	5.0	5.0	0.0	1.8833333	5.0	5.0	5.0	5.0	5.0
8	0.8166666	5.0	5.0	5.0	5.0	0.0	1.8666667	5.0	5.0	5.0	5.0	5.0
9	0.79999995	5.0	5.0	5.0	5.0	0.0	1.85	5.0	5.0	5.0	5.0	5.0
10	0.7833333	5.0	5.0	5.0	5.0	0.0	1.8333334	5.0	5.0	5.0	5.0	5.0
11	0.76666665	5.0	5.0	5.0	5.0	0.0	1.8166667	5.0	5.0	5.0	5.0	5.0
12	0.75	5.0	5.0	5.0	5.0	0.0	1.8	5.0	5.0	5.0	5.0	5.0
13	0.73333335	5.0	5.0	5.0	5.0	0.0	1.7833333	5.0	5.0	5.0	5.0	5.0
14	0.71666664	5.0	5.0	5.0	5.0	0.0	1.7666667	5.0	5.0	5.0	5.0	5.0
15	0.7	5.0	5.0	5.0	5.0	0.0	1.75	5.0	5.0	5.0	5.0	5.0
16	0.68333334	5.0	5.0	5.0	5.0	0.0	1.7333333	5.0	5.0	5.0	5.0	5.0
17	0.6666667	5.0	5.0	5.0	5.0	0.0	1.7166667	5.0	5.0	5.0	5.0	5.0
18	0.65	5.0	5.0	5.0	5.0	0.0	1.7	5.0	5.0	5.0	5.0	5.0
19	0.6333333	5.0	5.0	5.0	5.0	0.0	1.6833332	5.0	5.0	5.0	5.0	5.0
20	0.6166667	5.0	5.0	5.0	5.0	0.0	1.6666665	5.0	5.0	5.0	5.0	5.0
21	0.6	5.0	5.0	5.0	5.0	0.0	1.6499999	5.0	5.0	5.0	5.0	5.0
22	0.5833333	5.0	5.0	5.0	5.0	0.0	1.6333332	5.0	5.0	5.0	5.0	5.0
23	0.56666666	5.0	5.0	5.0	5.0	0.0	1.6166666	5.0	5.0	5.0	5.0	5.0
24	0.55	5.0	5.0	5.0	5.0	0.0	1.5999999	5.0	5.0	5.0	5.0	5.0
25	0.53333336	5.0	5.0	5.0	5.0	0.0	1.5833333	5.0	5.0	5.0	5.0	5.0
26	0.51666665	5.0	5.0	5.0	5.0	0.0	1.5666666	5.0	5.0	5.0	5.0	5.0
27	0.5	5.0	5.0	5.0	5.0	0.0	1.55	5.0	5.0	5.0	5.0	5.0
28	0.48333332	5.0	5.0	5.0	5.0	0.0	1.5333333	5.0	5.0	5.0	5.0	5.0
29	0.46666667	5.0	5.0	5.0	5.0	0.0	1.5166667	5.0	5.0	5.0	5.0	5.0
30	0.45	5.0	5.0	5.0	5.0	0.0	1.5	5.0	5.0	5.0	5.0	5.0
31	0.43333334	5.0	5.0	5.0	5.0	0.0	1.4833333	5.0	5.0	5.0	5.0	5.0
32	0.41666663	5.0	5.0	5.0	5.0	0.0	1.4666667	5.0	5.0	5.0	5.0	5.0
33	0.39999998	5.0	5.0	5.0	5.0	0.0	1.45	5.0	5.0	5.0	5.0	5.0
34	0.38333333	5.0	5.0	5.0	5.0	0.0	1.4333333	5.0	5.0	5.0	5.0	5.0
35	0.36666667	5.0	5.0	5.0	5.0	0.0	1.4166666	5.0	5.0	5.0	5.0	5.0
36	0.35	5.0	5.0	5.0	5.0	0.0	1.4	5.0	5.0	5.0	5.0	5.0
37	0.33333334	5.0	5.0	5.0	5.0	0.0	1.3833333	5.0	5.0	5.0	5.0	5.0
38	0.31666666	5.0	5.0	5.0	5.0	0.0	1.3666667	5.0	5.0	5.0	5.0	5.0
39	0.3	5.0	5.0	5.0	5.0	0.0	1.35	5.0	5.0	5.0	5.0	5.0
40	0.28333333	5.0	5.0	5.0	5.0	0.0	1.3333334	5.0	5.0	5.0	5.0	5.0
41	0.26666668	5.0	5.0	5.0	5.0	0.0	1.3166667	5.0	5.0	5.0	5.0	5.0
42	0.25	5.0	5.0	5.0	5.0	0.0	1.3	5.0	5.0	5.0	5.0	5.0
43	0.23333333	5.0	5.0	5.0	5.0	0.0	1.2833333	5.0	5.0	5.0	5.0	5.0
44	0.21666667	5.0	5.0	5.0	5.0	0.0	1.2666667	5.0	5.0	5.0	5.0	5.0
45	0.19999999	5.0	5.0	5.0	5.0	0.0	1.25	5.0	5.0	5.0	5.0	5.0
46	0.18333334	5.0	5.0	5.0	5.0	0.0	1.2333333	5.0	5.0	5.0	5.0	5.0
47	0.16666667	5.0	5.0	5.0	5.0	0.0	1.2166667	5.0	5.0	5.0	5.0	5.0
48	0.15	5.0	5.0	5.0	5.0	0.0	1.2	5.0	5.0	5.0	5.0	5.0
49	0.13333334	5.0	5.0	5.0	5.0	0.0	1.1833333	5.0	5.0	5.0	5.0	5.0
50	0.11666667	5.0	5.0	5.0	5.0	0.0	1.1666666	5.0	5.0	5.0	5.0	5.0
51	0.099999994	5.0	5.0	5.0	5.0	0.0	1.15	5.0	5.0	5.0	5.0	5.0
52	0.083333336	5.0	5.0	5.0	5.0	0.0	1.1333333	5.0	5.0	5.0	5.0	5.0
53	0.06666667	5.0	5.0	5.0	5.0	0.0	1.1166667	5.0	5.0	5.0	5.0	5.0
54	0.049999997	5.0	5.0	5.0	5.0	0.0	1.1	5.0	5.0	5.0	5.0	5.0
55	0.033333335	5.0	5.0	5.0	5.0	0.0	1.0833334	5.0	5.0	5.0	5.0	5.0
56	0.016666668	5.0	5.0	5.0	5.0	0.0	1.0666667	5.0	5.0	5.0	5.0	5.0
57	0.0	5.0	5.0	5.0	5.0	0.0	1.05	5.0	5.0	5.0	5.0	5.0
