Frame	Bipolar	Scissors	Clipper	Irrigator	SpecimenBag	Preparation	CalotTriangleDissection	ClippingCutting	GallbladderDissection	GallbladderPackaging	CleaningCoagulation	GallbladderRetraction
0	4.4	0.3	5.0	5.0	5.0	0.0	3.016667	5.0	5.0	5.0	5.0	5.0
1	4.383333	0.28333333	5.0	5.0	5.0	0.0	3.0	5.0	5.0	5.0	5.0	5.0
2	4.366667	0.26666668	5.0	5.0	5.0	0.0	2.9833336	5.0	5.0	5.0	5.0	5.0
3	4.35	0.25	5.0	5.0	5.0	0.0	2.9666667	5.0	5.0	5.0	5.0	5.0
4	4.3333335	0.23333333	5.0	5.0	5.0	0.0	2.9500003	5.0	5.0	5.0	5.0	5.0
5	4.3166666	0.21666667	5.0	5.0	5.0	0.0	2.9333334	5.0	5.0	5.0	5.0	5.0
6	4.3	0.19999999	5.0	5.0	5.0	0.0	2.916667	5.0	5.0	5.0	5.0	5.0
7	4.2833333	0.18333334	5.0	5.0	5.0	0.0	2.9	5.0	5.0	5.0	5.0	5.0
8	4.266667	0.16666667	5.0	5.0	5.0	0.0	2.8833337	5.0	5.0	5.0	5.0	5.0
9	4.25	0.15	5.0	5.0	5.0	0.0	2.8666666	5.0	5.0	5.0	5.0	5.0
10	4.233333	0.13333334	5.0	5.0	5.0	0.0	2.85	5.0	5.0	5.0	5.0	5.0
11	4.2166667	0.11666667	5.0	5.0	5.0	0.0	2.8333333	5.0	5.0	5.0	5.0	5.0
12	4.2	0.099999994	5.0	5.0	5.0	0.0	2.8166666	5.0	5.0	5.0	5.0	5.0
13	4.1833334	0.083333336	5.0	5.0	5.0	0.0	2.8	5.0	5.0	5.0	5.0	5.0
14	4.1666665	0.06666667	5.0	5.0	5.0	0.0	2.7833333	5.0	5.0	5.0	5.0	5.0
15	4.15	0.049999997	5.0	5.0	5.0	0.0	2.7666667	5.0	5.0	5.0	5.0	5.0
16	4.133333	0.033333335	5.0	5.0	5.0	0.0	2.75	5.0	5.0	5.0	5.0	5.0
17	4.116667	0.016666668	5.0	5.0	5.0	0.0	2.7333333	5.0	5.0	5.0	5.0	5.0
18	4.1	0.0	5.0	5.0	5.0	0.0	2.7166667	5.0	5.0	5.0	5.0	5.0
19	4.0833335	0.0	5.0	5.0	5.0	0.0	2.7	5.0	5.0	5.0	5.0	5.0
20	4.0666666	0.0	5.0	5.0	5.0	0.0	2.6833334	5.0	5.0	5.0	5.0	5.0
21	4.05	0.0	5.0	5.0	5.0	0.0	2.6666667	5.0	5.0	5.0	5.0	5.0
22	4.0333333	0.0	5.0	5.0	5.0	0.0	2.65	5.0	5.0	5.0	5.0	5.0
23	4.016667	0.0	5.0	5.0	5.0	0.0	2.6333334	5.0	5.0	5.0	5.0	5.0
24	4.0	0.0	5.0	5.0	5.0	0.0	2.6166666	5.0	5.0	5.0	5.0	5.0
25	3.9833333	0.0	5.0	5.0	5.0	0.0	2.6	5.0	5.0	5.0	5.0	5.0
