Frame	Bipolar	Scissors	Clipper	Irrigator	SpecimenBag	Preparation	CalotTriangleDissection	ClippingCutting	GallbladderDissection	GallbladderPackaging	CleaningCoagulation	GallbladderRetraction
0	4.8166666	5.0	5.0	4.3	5.0	5.0	0.0	5.0	5.0	5.0	5.0	5.0
1	4.8	5.0	5.0	4.2833333	5.0	5.0	0.0	5.0	5.0	5.0	5.0	5.0
2	4.7833333	5.0	5.0	4.266667	5.0	5.0	0.0	5.0	5.0	5.0	5.0	5.0
3	4.766667	5.0	5.0	4.25	5.0	5.0	0.0	5.0	5.0	5.0	5.0	5.0
4	4.75	5.0	5.0	4.233333	5.0	5.0	0.0	5.0	5.0	5.0	5.0	5.0
5	4.733333	5.0	5.0	4.2166667	5.0	5.0	0.0	5.0	5.0	5.0	5.0	5.0
6	4.7166667	5.0	5.0	4.2	5.0	5.0	0.0	5.0	5.0	5.0	5.0	5.0
7	4.7	5.0	5.0	4.1833334	5.0	5.0	0.0	5.0	5.0	5.0	5.0	5.0
8	4.6833334	5.0	5.0	4.1666665	5.0	5.0	0.0	5.0	5.0	5.0	5.0	5.0
9	4.6666665	5.0	5.0	4.15	5.0	5.0	0.0	5.0	5.0	5.0	5.0	5.0
10	4.65	5.0	5.0	4.133333	5.0	5.0	0.0	5.0	5.0	5.0	5.0	5.0
11	4.633333	5.0	5.0	4.116667	5.0	5.0	0.0	5.0	5.0	5.0	5.0	5.0
12	4.616667	5.0	5.0	4.1	5.0	5.0	0.0	5.0	5.0	5.0	5.0	5.0
13	4.6	5.0	5.0	4.0833335	5.0	5.0	0.0	5.0	5.0	5.0	5.0	5.0
14	4.5833335	5.0	5.0	4.0666666	5.0	5.0	0.0	5.0	5.0	5.0	5.0	5.0
15	4.5666666	5.0	5.0	4.05	5.0	5.0	0.0	5.0	5.0	5.0	5.0	5.0
16	4.55	5.0	5.0	4.0333333	5.0	5.0	0.0	5.0	5.0	5.0	5.0	5.0
17	4.5333333	5.0	5.0	4.016667	5.0	5.0	0.0	5.0	5.0	5.0	5.0	5.0
18	4.516667	5.0	5.0	4.0	5.0	5.0	0.0	5.0	5.0	5.0	5.0	5.0
19	4.5	5.0	5.0	3.9833333	5.0	5.0	0.0	5.0	5.0	5.0	5.0	5.0
20	4.483333	5.0	5.0	3.9666667	5.0	5.0	0.0	5.0	5.0	5.0	5.0	5.0
21	4.4666667	5.0	5.0	3.95	5.0	5.0	0.0	5.0	5.0	5.0	5.0	5.0
22	4.45	5.0	5.0	3.9333334	5.0	5.0	0.0	5.0	5.0	5.0	5.0	5.0
23	4.4333334	5.0	5.0	3.9166667	5.0	5.0	0.0	5.0	5.0	5.0	5.0	5.0
24	4.4166665	5.0	5.0	3.9	5.0	5.0	0.0	5.0	5.0	5.0	5.0	5.0
25	4.4	5.0	5.0	3.8833334	5.0	5.0	0.0	5.0	5.0	5.0	5.0	5.0
26	4.383333	5.0	5.0	3.8666666	5.0	5.0	0.0	5.0	5.0	5.0	5.0	5.0
27	4.366667	5.0	5.0	3.85	5.0	5.0	0.0	5.0	5.0	5.0	5.0	5.0
28	4.35	5.0	5.0	3.8333333	5.0	5.0	0.0	5.0	5.0	5.0	5.0	5.0
29	4.3333335	5.0	5.0	3.8166666	5.0	5.0	0.0	5.0	5.0	5.0	5.0	5.0
30	4.3166666	5.0	5.0	3.8	5.0	5.0	0.0	5.0	5.0	5.0	5.0	5.0
31	4.3	5.0	5.0	3.7833333	5.0	5.0	0.0	5.0	5.0	5.0	5.0	5.0
32	4.2833333	5.0	5.0	3.7666667	5.0	5.0	0.0	4.983333	5.0	5.0	5.0	5.0
33	4.266667	5.0	5.0	3.75	5.0	5.0	0.0	4.9666667	5.0	5.0	5.0	5.0
34	4.25	5.0	5.0	3.7333333	5.0	5.0	0.0	4.95	5.0	5.0	5.0	5.0
35	4.233333	5.0	5.0	3.7166667	5.0	5.0	0.0	4.9333334	5.0	5.0	5.0	5.0
36	4.2166667	5.0	5.0	3.7	5.0	5.0	0.0	4.9166665	5.0	5.0	5.0	5.0
37	4.2	5.0	5.0	3.6833334	5.0	5.0	0.0	4.9	5.0	5.0	5.0	5.0
38	4.1833334	5.0	5.0	3.6666667	5.0	5.0	0.0	4.883333	5.0	5.0	5.0	5.0
39	4.1666665	5.0	4.983333	3.65	5.0	5.0	0.0	4.866667	5.0	5.0	5.0	5.0
40	4.15	5.0	4.9666667	3.6333334	5.0	5.0	0.0	4.85	5.0	5.0	5.0	5.0
41	4.133333	5.0	4.95	3.6166666	5.0	5.0	0.0	4.8333335	5.0	5.0	5.0	5.0
42	4.116667	5.0	4.9333334	3.6	5.0	5.0	0.0	4.8166666	5.0	5.0	5.0	5.0
43	4.1	5.0	4.9166665	3.5833333	5.0	5.0	0.0	4.8	5.0	5.0	5.0	5.0
44	4.0833335	5.0	4.9	3.5666666	5.0	5.0	0.0	4.7833333	5.0	5.0	5.0	5.0
45	4.0666666	5.0	4.883333	3.55	5.0	5.0	0.0	4.766667	5.0	5.0	5.0	5.0
46	4.05	5.0	4.866667	3.5333333	5.0	5.0	0.0	4.75	5.0	5.0	5.0	5.0
47	4.0333333	5.0	4.85	3.5166667	5.0	5.0	0.0	4.733333	5.0	5.0	5.0	5.0
48	4.016667	5.0	4.8333335	3.5	5.0	5.0	0.0	4.7166667	5.0	5.0	5.0	5.0
49	4.0	5.0	4.8166666	3.4833333	5.0	5.0	0.0	4.7	5.0	5.0	5.0	5.0
50	3.9833333	5.0	4.8	3.4666667	5.0	5.0	0.0	4.6833334	5.0	5.0	5.0	5.0
51	3.9666667	5.0	4.7833333	3.45	5.0	5.0	0.0	4.6666665	5.0	5.0	5.0	5.0
52	3.95	5.0	4.766667	3.4333334	5.0	5.0	0.0	4.65	5.0	5.0	5.0	5.0
53	3.9333334	5.0	4.75	3.4166667	5.0	5.0	0.0	4.633333	5.0	5.0	5.0	5.0
54	3.9166667	5.0	4.733333	3.4	5.0	5.0	0.0	4.616667	5.0	5.0	5.0	5.0
55	3.9	5.0	4.7166667	3.3833334	5.0	5.0	0.0	4.6	5.0	5.0	5.0	5.0
56	3.8833334	5.0	4.7	3.3666663	5.0	5.0	0.0	4.5833335	5.0	5.0	5.0	5.0
57	3.8666666	5.0	4.6833334	3.35	5.0	5.0	0.0	4.5666666	5.0	5.0	5.0	5.0
58	3.85	5.0	4.6666665	3.333333	5.0	5.0	0.0	4.55	5.0	5.0	5.0	5.0
59	3.8333333	5.0	4.65	3.3166666	5.0	5.0	0.0	4.5333333	5.0	5.0	5.0	5.0
60	3.8166666	5.0	4.633333	3.2999997	5.0	5.0	0.0	4.516667	5.0	5.0	5.0	5.0
61	3.8	5.0	4.616667	3.2833333	5.0	5.0	0.0	4.5	5.0	5.0	5.0	5.0
62	3.7833333	5.0	4.6	3.2666664	5.0	5.0	0.0	4.483333	5.0	5.0	5.0	5.0
63	3.7666667	5.0	4.5833335	3.25	5.0	5.0	0.0	4.4666667	5.0	5.0	5.0	5.0
64	3.75	5.0	4.5666666	3.233333	5.0	5.0	0.0	4.45	5.0	5.0	5.0	5.0
65	3.7333333	5.0	4.55	3.2166667	5.0	5.0	0.0	4.4333334	5.0	5.0	5.0	5.0
66	3.7166667	5.0	4.5333333	3.1999998	5.0	5.0	0.0	4.4166665	5.0	5.0	5.0	5.0
67	3.7	5.0	4.516667	3.1833334	5.0	5.0	0.0	4.4	5.0	5.0	5.0	5.0
68	3.6833334	5.0	4.5	3.1666665	5.0	5.0	0.0	4.383333	5.0	5.0	5.0	5.0
69	3.6666667	5.0	4.483333	3.15	5.0	5.0	0.0	4.366667	5.0	5.0	5.0	5.0
70	3.65	5.0	4.4666667	3.1333332	5.0	5.0	0.0	4.35	5.0	5.0	5.0	5.0
71	3.6333334	5.0	4.45	3.1166668	5.0	5.0	0.0	4.3333335	5.0	5.0	5.0	5.0
72	3.6166666	5.0	4.4333334	3.1	5.0	5.0	0.0	4.3166666	5.0	5.0	5.0	5.0
73	3.6	5.0	4.4166665	3.0833335	5.0	5.0	0.0	4.3	5.0	5.0	5.0	5.0
74	3.5833333	5.0	4.4	3.0666666	5.0	5.0	0.0	4.2833333	5.0	5.0	5.0	5.0
75	3.5666666	5.0	4.383333	3.0500002	5.0	5.0	0.0	4.266667	5.0	5.0	5.0	5.0
