Frame	Bipolar	Scissors	Clipper	Irrigator	SpecimenBag	Preparation	CalotTriangleDissection	ClippingCutting	GallbladderDissection	GallbladderPackaging	CleaningCoagulation	GallbladderRetraction
0	5.0	5.0	5.0	5.0	5.0	0.0	5.0	5.0	5.0	5.0	5.0	5.0
1	5.0	5.0	5.0	5.0	5.0	0.0	5.0	5.0	5.0	5.0	5.0	5.0
2	5.0	5.0	5.0	5.0	5.0	0.0	5.0	5.0	5.0	5.0	5.0	5.0
3	5.0	5.0	5.0	5.0	5.0	0.0	5.0	5.0	5.0	5.0	5.0	5.0
4	5.0	5.0	5.0	5.0	5.0	0.0	5.0	5.0	5.0	5.0	5.0	5.0
5	5.0	5.0	5.0	5.0	5.0	0.0	5.0	5.0	5.0	5.0	5.0	5.0
6	5.0	5.0	5.0	5.0	5.0	0.0	5.0	5.0	5.0	5.0	5.0	5.0
7	5.0	5.0	5.0	5.0	5.0	0.0	5.0	5.0	5.0	5.0	5.0	5.0
8	5.0	5.0	5.0	5.0	5.0	0.0	5.0	5.0	5.0	5.0	5.0	5.0
9	5.0	5.0	5.0	5.0	5.0	0.0	5.0	5.0	5.0	5.0	5.0	5.0
10	5.0	5.0	5.0	5.0	5.0	0.0	5.0	5.0	5.0	5.0	5.0	5.0
11	5.0	5.0	5.0	5.0	5.0	0.0	5.0	5.0	5.0	5.0	5.0	5.0
12	5.0	5.0	5.0	5.0	5.0	0.0	5.0	5.0	5.0	5.0	5.0	5.0
13	5.0	5.0	5.0	5.0	5.0	0.0	5.0	5.0	5.0	5.0	5.0	5.0
14	5.0	5.0	5.0	5.0	5.0	0.0	5.0	5.0	5.0	5.0	5.0	5.0
15	5.0	5.0	5.0	5.0	5.0	0.0	5.0	5.0	5.0	5.0	5.0	5.0
16	5.0	5.0	5.0	5.0	5.0	0.0	5.0	5.0	5.0	5.0	5.0	5.0
17	5.0	5.0	5.0	5.0	5.0	0.0	5.0	5.0	5.0	5.0	5.0	5.0
18	5.0	5.0	5.0	5.0	5.0	0.0	5.0	5.0	5.0	5.0	5.0	5.0
19	5.0	5.0	5.0	5.0	5.0	0.0	5.0	5.0	5.0	5.0	5.0	5.0
20	5.0	5.0	5.0	5.0	5.0	0.0	5.0	5.0	5.0	5.0	5.0	5.0
21	5.0	5.0	5.0	5.0	5.0	0.0	5.0	5.0	5.0	5.0	5.0	5.0
22	5.0	5.0	5.0	5.0	5.0	0.0	5.0	5.0	5.0	5.0	5.0	5.0
23	5.0	5.0	5.0	5.0	5.0	0.0	5.0	5.0	5.0	5.0	5.0	5.0
24	5.0	5.0	5.0	5.0	5.0	0.0	5.0	5.0	5.0	5.0	5.0	5.0
