Frame	Bipolar	Scissors	Clipper	Irrigator	SpecimenBag	Preparation	CalotTriangleDissection	ClippingCutting	GallbladderDissection	GallbladderPackaging	CleaningCoagulation	GallbladderRetraction
0	5.0	5.0	5.0	5.0	5.0	0.0	1.75	5.0	5.0	5.0	5.0	5.0
1	5.0	5.0	5.0	5.0	5.0	0.0	1.7333333	5.0	5.0	5.0	5.0	5.0
2	5.0	5.0	5.0	5.0	5.0	0.0	1.7166667	5.0	5.0	5.0	5.0	5.0
3	5.0	5.0	5.0	5.0	5.0	0.0	1.7	5.0	5.0	5.0	5.0	5.0
4	5.0	5.0	5.0	5.0	5.0	0.0	1.6833332	5.0	5.0	5.0	5.0	5.0
5	5.0	5.0	5.0	5.0	5.0	0.0	1.6666665	5.0	5.0	5.0	5.0	5.0
6	5.0	5.0	5.0	5.0	5.0	0.0	1.6499999	5.0	5.0	5.0	5.0	5.0
7	5.0	5.0	5.0	5.0	5.0	0.0	1.6333332	5.0	5.0	5.0	5.0	5.0
8	5.0	5.0	5.0	5.0	5.0	0.0	1.6166666	5.0	5.0	5.0	5.0	5.0
9	5.0	5.0	5.0	5.0	5.0	0.0	1.5999999	5.0	5.0	5.0	5.0	5.0
10	5.0	5.0	5.0	5.0	5.0	0.0	1.5833333	5.0	5.0	5.0	5.0	5.0
11	5.0	5.0	5.0	5.0	5.0	0.0	1.5666666	5.0	5.0	5.0	5.0	5.0
12	5.0	5.0	5.0	5.0	5.0	0.0	1.55	5.0	5.0	5.0	5.0	5.0
13	5.0	5.0	5.0	5.0	5.0	0.0	1.5333333	5.0	5.0	5.0	5.0	5.0
14	5.0	5.0	5.0	5.0	5.0	0.0	1.5166667	5.0	5.0	5.0	5.0	5.0
15	5.0	5.0	5.0	5.0	5.0	0.0	1.5	5.0	5.0	5.0	5.0	5.0
16	5.0	5.0	5.0	5.0	5.0	0.0	1.4833333	5.0	5.0	5.0	5.0	5.0
17	5.0	5.0	5.0	5.0	5.0	0.0	1.4666667	5.0	5.0	5.0	5.0	5.0
18	5.0	5.0	5.0	5.0	5.0	0.0	1.45	5.0	5.0	5.0	5.0	5.0
19	5.0	5.0	5.0	5.0	5.0	0.0	1.4333333	5.0	5.0	5.0	5.0	5.0
20	5.0	5.0	5.0	5.0	5.0	0.0	1.4166666	5.0	5.0	5.0	5.0	5.0
21	5.0	5.0	5.0	5.0	5.0	0.0	1.4	5.0	5.0	5.0	5.0	5.0
22	5.0	5.0	5.0	5.0	5.0	0.0	1.3833333	5.0	5.0	5.0	5.0	5.0
23	5.0	5.0	5.0	5.0	5.0	0.0	1.3666667	5.0	5.0	5.0	5.0	5.0
24	5.0	5.0	5.0	5.0	5.0	0.0	1.35	5.0	5.0	5.0	5.0	5.0
25	5.0	5.0	5.0	5.0	5.0	0.0	1.3333334	5.0	5.0	5.0	5.0	5.0
26	5.0	5.0	5.0	5.0	5.0	0.0	1.3166667	5.0	5.0	5.0	5.0	5.0
27	5.0	5.0	5.0	5.0	5.0	0.0	1.3	5.0	5.0	5.0	5.0	5.0
28	5.0	5.0	5.0	5.0	5.0	0.0	1.2833333	5.0	5.0	5.0	5.0	5.0
29	5.0	5.0	5.0	5.0	5.0	0.0	1.2666667	5.0	5.0	5.0	5.0	5.0
30	5.0	5.0	5.0	5.0	5.0	0.0	1.25	5.0	5.0	5.0	5.0	5.0
31	5.0	5.0	5.0	5.0	5.0	0.0	1.2333333	5.0	5.0	5.0	5.0	5.0
32	4.983333	5.0	5.0	5.0	5.0	0.0	1.2166667	5.0	5.0	5.0	5.0	5.0
33	4.9666667	5.0	5.0	5.0	5.0	0.0	1.2	5.0	5.0	5.0	5.0	5.0
34	4.95	5.0	5.0	5.0	5.0	0.0	1.1833333	5.0	5.0	5.0	5.0	5.0
35	4.9333334	5.0	5.0	5.0	5.0	0.0	1.1666666	5.0	5.0	5.0	5.0	5.0
36	4.9166665	5.0	5.0	5.0	5.0	0.0	1.15	5.0	5.0	5.0	5.0	5.0
37	4.9	5.0	5.0	5.0	5.0	0.0	1.1333333	5.0	5.0	5.0	5.0	5.0
38	4.883333	5.0	5.0	5.0	5.0	0.0	1.1166667	5.0	5.0	5.0	5.0	5.0
39	4.866667	5.0	5.0	5.0	5.0	0.0	1.1	5.0	5.0	5.0	5.0	5.0
40	4.85	5.0	5.0	5.0	5.0	0.0	1.0833334	5.0	5.0	5.0	5.0	5.0
41	4.8333335	5.0	5.0	5.0	5.0	0.0	1.0666667	5.0	5.0	5.0	5.0	5.0
42	4.8166666	5.0	5.0	5.0	5.0	0.0	1.05	5.0	5.0	5.0	5.0	5.0
43	4.8	5.0	5.0	5.0	5.0	0.0	1.0333333	5.0	5.0	5.0	5.0	5.0
44	4.7833333	5.0	5.0	5.0	5.0	0.0	1.0166667	5.0	5.0	5.0	5.0	5.0
45	4.766667	5.0	5.0	5.0	5.0	0.0	1.0	5.0	5.0	5.0	5.0	5.0
46	4.75	5.0	5.0	5.0	5.0	0.0	0.98333335	5.0	5.0	5.0	5.0	5.0
47	4.733333	5.0	5.0	5.0	5.0	0.0	0.96666664	5.0	5.0	5.0	5.0	5.0
48	4.7166667	5.0	5.0	5.0	5.0	0.0	0.95	5.0	5.0	5.0	5.0	5.0
49	4.7	5.0	5.0	5.0	5.0	0.0	0.93333334	5.0	5.0	5.0	5.0	5.0
50	4.6833334	5.0	5.0	5.0	5.0	0.0	0.9166667	5.0	5.0	5.0	5.0	5.0
51	4.6666665	5.0	5.0	5.0	5.0	0.0	0.9	5.0	5.0	5.0	5.0	5.0
52	4.65	5.0	5.0	5.0	5.0	0.0	0.8833333	5.0	5.0	5.0	5.0	5.0
53	4.633333	5.0	5.0	5.0	5.0	0.0	0.8666667	5.0	5.0	5.0	5.0	5.0
54	4.616667	5.0	5.0	5.0	5.0	0.0	0.85	5.0	5.0	5.0	5.0	5.0
55	4.6	5.0	5.0	5.0	5.0	0.0	0.83333325	5.0	5.0	5.0	5.0	5.0
56	4.5833335	5.0	5.0	5.0	5.0	0.0	0.8166666	5.0	5.0	5.0	5.0	5.0
57	4.5666666	5.0	5.0	5.0	5.0	0.0	0.79999995	5.0	5.0	5.0	5.0	5.0
58	4.55	5.0	5.0	5.0	5.0	0.0	0.7833333	5.0	5.0	5.0	5.0	5.0
59	4.5333333	5.0	5.0	5.0	5.0	0.0	0.76666665	5.0	5.0	5.0	5.0	5.0
60	4.516667	5.0	5.0	5.0	5.0	0.0	0.75	5.0	5.0	5.0	5.0	5.0
61	4.5	5.0	5.0	5.0	5.0	0.0	0.73333335	5.0	5.0	5.0	5.0	5.0
62	4.483333	5.0	5.0	5.0	5.0	0.0	0.71666664	5.0	5.0	5.0	5.0	5.0
63	4.4666667	5.0	5.0	5.0	5.0	0.0	0.7	5.0	5.0	5.0	5.0	5.0
