Frame	Bipolar	Scissors	Clipper	Irrigator	SpecimenBag	Preparation	CalotTriangleDissection	ClippingCutting	GallbladderDissection	GallbladderPackaging	CleaningCoagulation	GallbladderRetraction
0	5.0	1.1166667	5.0	5.0	5.0	0.0	4.85	5.0	5.0	5.0	5.0	5.0
1	5.0	1.1	5.0	5.0	5.0	0.0	4.8333335	5.0	5.0	5.0	5.0	5.0
2	5.0	1.0833334	5.0	5.0	5.0	0.0	4.8166666	5.0	5.0	5.0	5.0	5.0
3	5.0	1.0666667	5.0	5.0	5.0	0.0	4.8	5.0	5.0	5.0	5.0	5.0
4	5.0	1.05	5.0	5.0	5.0	0.0	4.7833333	5.0	5.0	5.0	5.0	5.0
5	5.0	1.0333333	5.0	5.0	5.0	0.0	4.766667	5.0	5.0	5.0	5.0	5.0
6	5.0	1.0166667	5.0	5.0	5.0	0.0	4.75	5.0	5.0	5.0	5.0	5.0
7	5.0	1.0	5.0	5.0	5.0	0.0	4.733333	5.0	5.0	5.0	5.0	5.0
8	5.0	0.98333335	5.0	5.0	5.0	0.0	4.7166667	5.0	5.0	5.0	5.0	5.0
9	5.0	0.96666664	5.0	5.0	5.0	0.0	4.7	5.0	5.0	5.0	5.0	5.0
10	5.0	0.95	5.0	5.0	5.0	0.0	4.6833334	5.0	5.0	5.0	5.0	5.0
11	5.0	0.93333334	5.0	5.0	5.0	0.0	4.6666665	5.0	5.0	5.0	5.0	5.0
12	5.0	0.9166667	5.0	5.0	5.0	0.0	4.65	5.0	5.0	5.0	5.0	5.0
13	5.0	0.9	5.0	5.0	5.0	0.0	4.633333	5.0	5.0	5.0	5.0	5.0
14	5.0	0.8833333	5.0	5.0	5.0	0.0	4.616667	5.0	5.0	5.0	5.0	5.0
15	5.0	0.8666667	5.0	5.0	5.0	0.0	4.6	5.0	5.0	5.0	5.0	5.0
16	5.0	0.85	5.0	5.0	5.0	0.0	4.5833335	5.0	5.0	5.0	5.0	5.0
17	5.0	0.83333325	5.0	5.0	5.0	0.0	4.5666666	5.0	5.0	5.0	5.0	5.0
18	5.0	0.8166666	5.0	5.0	5.0	0.0	4.55	5.0	5.0	5.0	5.0	5.0
19	5.0	0.79999995	5.0	5.0	5.0	0.0	4.5333333	5.0	5.0	5.0	5.0	5.0
20	5.0	0.7833333	5.0	5.0	5.0	0.0	4.516667	5.0	5.0	5.0	5.0	5.0
21	5.0	0.76666665	5.0	5.0	5.0	0.0	4.5	5.0	5.0	5.0	5.0	5.0
22	5.0	0.75	5.0	5.0	5.0	0.0	4.483333	5.0	5.0	5.0	5.0	5.0
23	5.0	0.73333335	5.0	5.0	5.0	0.0	4.4666667	5.0	5.0	5.0	5.0	5.0
24	5.0	0.71666664	5.0	5.0	5.0	0.0	4.45	5.0	5.0	5.0	5.0	5.0
25	5.0	0.7	5.0	5.0	5.0	0.0	4.4333334	5.0	5.0	5.0	5.0	5.0
26	5.0	0.68333334	5.0	5.0	5.0	0.0	4.4166665	5.0	5.0	5.0	5.0	5.0
27	5.0	0.6666667	5.0	5.0	5.0	0.0	4.4	5.0	5.0	5.0	5.0	5.0
28	5.0	0.65	5.0	5.0	5.0	0.0	4.383333	5.0	5.0	5.0	5.0	5.0
