Frame	Bipolar	Scissors	Clipper	Irrigator	SpecimenBag	Preparation	CalotTriangleDissection	ClippingCutting	GallbladderDissection	GallbladderPackaging	CleaningCoagulation	GallbladderRetraction
0	3.8666666	5.0	5.0	5.0	5.0	0.0	0.95	5.0	5.0	5.0	5.0	5.0
1	3.85	5.0	5.0	5.0	5.0	0.0	0.93333334	5.0	5.0	5.0	5.0	5.0
2	3.8333333	5.0	5.0	5.0	5.0	0.0	0.9166667	5.0	5.0	5.0	5.0	5.0
3	3.8166666	5.0	5.0	5.0	5.0	0.0	0.9	5.0	5.0	5.0	5.0	5.0
4	3.8	5.0	5.0	5.0	5.0	0.0	0.8833333	5.0	5.0	5.0	5.0	5.0
5	3.7833333	5.0	5.0	5.0	5.0	0.0	0.8666667	5.0	5.0	5.0	5.0	5.0
6	3.7666667	5.0	5.0	5.0	5.0	0.0	0.85	5.0	5.0	5.0	5.0	5.0
7	3.75	5.0	5.0	5.0	5.0	0.0	0.83333325	5.0	5.0	5.0	5.0	5.0
8	3.7333333	5.0	5.0	5.0	5.0	0.0	0.8166666	5.0	5.0	5.0	5.0	5.0
9	3.7166667	5.0	5.0	5.0	5.0	0.0	0.79999995	5.0	5.0	5.0	5.0	5.0
10	3.7	5.0	5.0	5.0	5.0	0.0	0.7833333	5.0	5.0	5.0	5.0	5.0
11	3.6833334	5.0	5.0	5.0	5.0	0.0	0.76666665	5.0	5.0	5.0	5.0	5.0
12	3.6666667	5.0	5.0	5.0	5.0	0.0	0.75	5.0	5.0	5.0	5.0	5.0
13	3.65	5.0	5.0	5.0	5.0	0.0	0.73333335	5.0	5.0	5.0	5.0	5.0
14	3.6333334	5.0	5.0	5.0	5.0	0.0	0.71666664	5.0	5.0	5.0	5.0	5.0
15	3.6166666	5.0	5.0	5.0	5.0	0.0	0.7	5.0	5.0	5.0	5.0	5.0
16	3.6	5.0	5.0	5.0	5.0	0.0	0.68333334	5.0	5.0	5.0	5.0	5.0
17	3.5833333	5.0	5.0	5.0	5.0	0.0	0.6666667	5.0	5.0	5.0	5.0	5.0
18	3.5666666	5.0	5.0	5.0	5.0	0.0	0.65	5.0	5.0	5.0	5.0	5.0
19	3.55	5.0	5.0	5.0	5.0	0.0	0.6333333	5.0	5.0	5.0	5.0	5.0
20	3.5333333	5.0	5.0	5.0	5.0	0.0	0.6166667	5.0	5.0	5.0	5.0	5.0
21	3.5166667	5.0	5.0	5.0	5.0	0.0	0.6	5.0	5.0	5.0	5.0	5.0
22	3.5	5.0	5.0	5.0	5.0	0.0	0.5833333	5.0	5.0	5.0	5.0	5.0
23	3.4833333	5.0	5.0	5.0	5.0	0.0	0.56666666	5.0	5.0	5.0	5.0	5.0
24	3.4666667	5.0	5.0	5.0	5.0	0.0	0.55	5.0	5.0	5.0	5.0	5.0
25	3.45	5.0	5.0	5.0	5.0	0.0	0.53333336	5.0	5.0	5.0	5.0	5.0
26	3.4333334	5.0	5.0	5.0	5.0	0.0	0.51666665	5.0	5.0	5.0	5.0	5.0
27	3.4166667	5.0	5.0	5.0	5.0	0.0	0.5	5.0	5.0	5.0	5.0	5.0
28	3.4	5.0	5.0	5.0	5.0	0.0	0.48333332	5.0	5.0	5.0	5.0	5.0
29	3.3833334	5.0	5.0	5.0	5.0	0.0	0.46666667	5.0	5.0	5.0	5.0	5.0
30	3.3666663	5.0	5.0	5.0	5.0	0.0	0.45	5.0	5.0	5.0	5.0	5.0
31	3.35	5.0	5.0	5.0	5.0	0.0	0.43333334	5.0	5.0	5.0	5.0	5.0
32	3.333333	5.0	5.0	5.0	5.0	0.0	0.41666663	5.0	5.0	5.0	5.0	5.0
33	3.3166666	5.0	5.0	5.0	5.0	0.0	0.39999998	5.0	5.0	5.0	5.0	5.0
34	3.2999997	5.0	5.0	5.0	5.0	0.0	0.38333333	5.0	5.0	5.0	5.0	5.0
35	3.2833333	5.0	5.0	5.0	5.0	0.0	0.36666667	5.0	5.0	5.0	5.0	5.0
36	3.2666664	5.0	5.0	5.0	5.0	0.0	0.35	5.0	5.0	5.0	5.0	5.0
37	3.25	5.0	5.0	5.0	5.0	0.0	0.33333334	5.0	5.0	5.0	5.0	5.0
38	3.233333	5.0	5.0	5.0	5.0	0.0	0.31666666	5.0	5.0	5.0	5.0	5.0
39	3.2166667	5.0	5.0	5.0	5.0	0.0	0.3	5.0	5.0	5.0	5.0	5.0
40	3.1999998	5.0	5.0	5.0	5.0	0.0	0.28333333	5.0	5.0	5.0	5.0	5.0
41	3.1833334	5.0	5.0	5.0	5.0	0.0	0.26666668	5.0	5.0	5.0	5.0	5.0
42	3.1666665	5.0	5.0	5.0	5.0	0.0	0.25	5.0	5.0	5.0	5.0	5.0
