Frame	Bipolar	Scissors	Clipper	Irrigator	SpecimenBag	Preparation	CalotTriangleDissection	ClippingCutting	GallbladderDissection	GallbladderPackaging	CleaningCoagulation	GallbladderRetraction
0	5.0	5.0	5.0	4.8333335	5.0	0.0	0.35	5.0	5.0	5.0	5.0	5.0
1	5.0	5.0	5.0	4.8166666	5.0	0.0	0.33333334	5.0	5.0	5.0	5.0	5.0
2	5.0	5.0	5.0	4.8	5.0	0.0	0.31666666	5.0	5.0	5.0	5.0	5.0
3	5.0	5.0	5.0	4.7833333	5.0	0.0	0.3	5.0	5.0	5.0	5.0	5.0
4	5.0	5.0	5.0	4.766667	5.0	0.0	0.28333333	5.0	5.0	5.0	5.0	5.0
5	5.0	5.0	5.0	4.75	5.0	0.0	0.26666668	5.0	5.0	5.0	5.0	5.0
6	5.0	5.0	5.0	4.733333	5.0	0.0	0.25	5.0	5.0	5.0	5.0	5.0
7	5.0	5.0	5.0	4.7166667	5.0	0.0	0.23333333	5.0	5.0	5.0	5.0	5.0
8	5.0	5.0	5.0	4.7	5.0	0.0	0.21666667	5.0	5.0	5.0	5.0	5.0
9	5.0	5.0	5.0	4.6833334	5.0	0.0	0.19999999	5.0	5.0	5.0	5.0	5.0
10	5.0	5.0	5.0	4.6666665	5.0	0.0	0.18333334	5.0	5.0	5.0	5.0	5.0
11	5.0	5.0	5.0	4.65	5.0	0.0	0.16666667	5.0	5.0	5.0	5.0	5.0
12	5.0	5.0	5.0	4.633333	5.0	0.0	0.15	5.0	5.0	5.0	5.0	5.0
13	5.0	5.0	5.0	4.616667	5.0	0.0	0.13333334	5.0	5.0	5.0	5.0	5.0
14	5.0	5.0	5.0	4.6	5.0	0.0	0.11666667	5.0	5.0	5.0	5.0	5.0
15	5.0	5.0	5.0	4.5833335	5.0	0.0	0.099999994	5.0	5.0	5.0	5.0	5.0
16	5.0	5.0	5.0	4.5666666	5.0	0.0	0.083333336	5.0	5.0	5.0	5.0	5.0
17	5.0	5.0	5.0	4.55	5.0	0.0	0.06666667	5.0	5.0	5.0	5.0	5.0
18	5.0	5.0	5.0	4.5333333	5.0	0.0	0.049999997	5.0	5.0	5.0	5.0	5.0
19	5.0	5.0	5.0	4.516667	5.0	0.0	0.033333335	5.0	5.0	5.0	5.0	5.0
20	5.0	5.0	5.0	4.5	5.0	0.0	0.016666668	5.0	5.0	5.0	5.0	5.0
21	5.0	5.0	5.0	4.483333	5.0	5.0	0.0	5.0	5.0	5.0	5.0	5.0
22	5.0	5.0	5.0	4.4666667	5.0	5.0	0.0	5.0	5.0	5.0	5.0	5.0
23	5.0	5.0	5.0	4.45	5.0	5.0	0.0	5.0	5.0	5.0	5.0	5.0
24	5.0	5.0	5.0	4.4333334	5.0	5.0	0.0	5.0	5.0	5.0	5.0	5.0
25	5.0	5.0	5.0	4.4166665	5.0	5.0	0.0	5.0	5.0	5.0	5.0	5.0
26	4.983333	5.0	5.0	4.4	5.0	5.0	0.0	5.0	5.0	5.0	5.0	5.0
27	4.9666667	5.0	5.0	4.383333	5.0	5.0	0.0	5.0	5.0	5.0	5.0	5.0
28	4.95	5.0	5.0	4.366667	5.0	5.0	0.0	5.0	5.0	5.0	5.0	5.0
29	4.9333334	5.0	5.0	4.35	5.0	5.0	0.0	5.0	5.0	5.0	5.0	5.0
30	4.9166665	5.0	5.0	4.3333335	5.0	5.0	0.0	5.0	5.0	5.0	5.0	5.0
31	4.9	5.0	5.0	4.3166666	5.0	5.0	0.0	5.0	5.0	5.0	5.0	5.0
32	4.883333	5.0	5.0	4.3	5.0	5.0	0.0	5.0	5.0	5.0	5.0	5.0
33	4.866667	5.0	5.0	4.2833333	5.0	5.0	0.0	5.0	5.0	5.0	5.0	5.0
34	4.85	5.0	5.0	4.266667	5.0	5.0	0.0	5.0	5.0	5.0	5.0	5.0
35	4.8333335	5.0	5.0	4.25	5.0	5.0	0.0	5.0	5.0	5.0	5.0	5.0
36	4.8166666	5.0	5.0	4.233333	5.0	5.0	0.0	5.0	5.0	5.0	5.0	5.0
37	4.8	5.0	5.0	4.2166667	5.0	5.0	0.0	5.0	5.0	5.0	5.0	5.0
38	4.7833333	5.0	5.0	4.2	5.0	5.0	0.0	5.0	5.0	5.0	5.0	5.0
39	4.766667	5.0	5.0	4.1833334	5.0	5.0	0.0	5.0	5.0	5.0	5.0	5.0
40	4.75	5.0	5.0	4.1666665	5.0	5.0	0.0	5.0	5.0	5.0	5.0	5.0
41	4.733333	5.0	5.0	4.15	5.0	5.0	0.0	5.0	5.0	5.0	5.0	5.0
42	4.7166667	5.0	5.0	4.133333	5.0	5.0	0.0	5.0	5.0	5.0	5.0	5.0
43	4.7	5.0	5.0	4.116667	5.0	5.0	0.0	5.0	5.0	5.0	5.0	5.0
44	4.6833334	5.0	5.0	4.1	5.0	5.0	0.0	5.0	5.0	5.0	5.0	5.0
45	4.6666665	5.0	5.0	4.0833335	5.0	5.0	0.0	5.0	5.0	5.0	5.0	5.0
46	4.65	5.0	5.0	4.0666666	5.0	5.0	0.0	5.0	5.0	5.0	5.0	5.0
47	4.633333	5.0	5.0	4.05	5.0	5.0	0.0	5.0	5.0	5.0	5.0	5.0
48	4.616667	5.0	5.0	4.0333333	5.0	5.0	0.0	5.0	5.0	5.0	5.0	5.0
49	4.6	5.0	5.0	4.016667	5.0	5.0	0.0	5.0	5.0	5.0	5.0	5.0
50	4.5833335	5.0	5.0	4.0	5.0	5.0	0.0	5.0	5.0	5.0	5.0	5.0
51	4.5666666	5.0	5.0	3.9833333	5.0	5.0	0.0	5.0	5.0	5.0	5.0	5.0
52	4.55	5.0	5.0	3.9666667	5.0	5.0	0.0	5.0	5.0	5.0	5.0	5.0
53	4.5333333	5.0	5.0	3.95	5.0	5.0	0.0	5.0	5.0	5.0	5.0	5.0
54	4.516667	5.0	5.0	3.9333334	5.0	5.0	0.0	5.0	5.0	5.0	5.0	5.0
55	4.5	5.0	5.0	3.9166667	5.0	5.0	0.0	5.0	5.0	5.0	5.0	5.0
56	4.483333	5.0	5.0	3.9	5.0	5.0	0.0	5.0	5.0	5.0	5.0	5.0
57	4.4666667	5.0	5.0	3.8833334	5.0	5.0	0.0	5.0	5.0	5.0	5.0	5.0
58	4.45	5.0	5.0	3.8666666	5.0	5.0	0.0	5.0	5.0	5.0	5.0	5.0
59	4.4333334	5.0	5.0	3.85	5.0	5.0	0.0	5.0	5.0	5.0	5.0	5.0
60	4.4166665	5.0	5.0	3.8333333	5.0	5.0	0.0	5.0	5.0	5.0	5.0	5.0
61	4.4	5.0	5.0	3.8166666	5.0	5.0	0.0	5.0	5.0	5.0	5.0	5.0
62	4.383333	5.0	5.0	3.8	5.0	5.0	0.0	5.0	5.0	5.0	5.0	5.0
63	4.366667	5.0	5.0	3.7833333	5.0	5.0	0.0	5.0	5.0	5.0	5.0	5.0
64	4.35	5.0	5.0	3.7666667	5.0	5.0	0.0	5.0	5.0	5.0	5.0	5.0
65	4.3333335	5.0	5.0	3.75	5.0	5.0	0.0	5.0	5.0	5.0	5.0	5.0
66	4.3166666	5.0	5.0	3.7333333	5.0	5.0	0.0	5.0	5.0	5.0	5.0	5.0
67	4.3	5.0	5.0	3.7166667	5.0	5.0	0.0	5.0	5.0	5.0	5.0	5.0
68	4.2833333	5.0	5.0	3.7	5.0	5.0	0.0	5.0	5.0	5.0	5.0	5.0
69	4.266667	5.0	5.0	3.6833334	5.0	5.0	0.0	5.0	5.0	5.0	5.0	5.0
70	4.25	5.0	5.0	3.6666667	5.0	5.0	0.0	5.0	5.0	5.0	5.0	5.0
71	4.233333	5.0	5.0	3.65	5.0	5.0	0.0	5.0	5.0	5.0	5.0	5.0
72	4.2166667	5.0	5.0	3.6333334	5.0	5.0	0.0	5.0	5.0	5.0	5.0	5.0
73	4.2	5.0	5.0	3.6166666	5.0	5.0	0.0	5.0	5.0	5.0	5.0	5.0
74	4.1833334	5.0	5.0	3.6	5.0	5.0	0.0	5.0	5.0	5.0	5.0	5.0
75	4.1666665	5.0	5.0	3.5833333	5.0	5.0	0.0	5.0	5.0	5.0	5.0	5.0
76	4.15	5.0	5.0	3.5666666	5.0	5.0	0.0	5.0	5.0	5.0	5.0	5.0
